"伝票日付","（借）科目ｺｰﾄﾞ","（借）科目名","（借）補助ｺｰﾄﾞ","（借）補助名","（借）金額","（借）税込区分","（借）消費税ｺｰﾄﾞ","（借）消費税率","（貸）科目ｺｰﾄﾞ","（貸）科目名","（貸）補助ｺｰﾄﾞ","（貸）補助名","（貸）金額","（貸）税込区分","（貸）消費税ｺｰﾄﾞ","（貸）消費税率","摘要"
2022/06/29,1111,"現金",,"",49760,0,,,4111,"売上高",,"",49760,1,10,4,"現金売上"
2022/06/29,5211,"商品仕入高",,"",788,1,10,5,1111,"現金",,"",788,0,,,"フジグラン　仕入"
2022/06/29,5211,"商品仕入高",,"",6890,1,10,5,1111,"現金",,"",6890,0,,,"豊島水産　仕入"
2022/06/29,6225,"消耗品費",,"",774,1,10,4,1111,"現金",,"",774,0,,,"ダイソー　消耗品"
2022/06/30,2212,"長期借入金",2,"公庫210万",26000,0,,,1113,"普通預金",1,"もみじ銀行",26000,0,,,"日本政策金融公庫　借入金返済"
2022/06/30,7511,"支払利息",2,"公庫@26,000",668,0,30,0,1113,"普通預金",1,"もみじ銀行",668,0,,,"日本政策金融公庫　支払利息"
2022/06/30,2212,"長期借入金",1,"公庫290万",36000,0,,,1113,"普通預金",1,"もみじ銀行",36000,0,,,"日本政策金融公庫　借入金返済"
2022/06/30,7511,"支払利息",1,"公庫@36,000",925,0,30,0,1113,"普通預金",1,"もみじ銀行",925,0,,,"日本政策金融公庫　支払利息"
2022/06/30,1113,"普通預金",1,"もみじ銀行",61308,0,,,1111,"現金",,"",61308,0,,,"6/29　売上"
2022/06/30,9411,"事業主貸",,"",140000,0,,,1113,"普通預金",1,"もみじ銀行",140000,0,,,"生活費"
2022/06/30,1111,"現金",,"",60000,0,,,1113,"普通預金",1,"もみじ銀行",60000,0,,,"引出し"
2022/06/30,1111,"現金",,"",107160,0,,,4111,"売上高",,"",107160,1,10,4,"現金売上"
2022/06/30,5211,"商品仕入高",,"",2020,1,10,5,1111,"現金",,"",2020,0,,,"フジグラン　仕入"
2022/06/30,5211,"商品仕入高",,"",237,1,10,5,1111,"現金",,"",237,0,,,"リカーマウンテン　仕入"
2022/06/30,6113,"広告宣伝費",,"",47750,1,10,4,1111,"現金",,"",47750,0,,,"リクルート　広告掲載料"
2022/06/30,1122,"売掛金",1,"カード",22720,0,,,4111,"売上高",,"",22720,1,10,4,"カード売上/JCB"
2022/06/30,1122,"売掛金",1,"カード",20280,0,,,4111,"売上高",,"",20280,1,10,4,"カード売上/JCB"
2022/06/30,6111,"給料賃金",,"",227375,0,40,0,2115,"未払費用",,"",227375,0,,,"従業員給与"
2022/06/30,5111,"期首棚卸高",,"",145040,0,40,0,5311,"期末棚卸高",,"",145040,0,40,0,"棚振替"
2022/06/30,6214,"減価償却費",,"",6800,0,40,0,1225,"減価償却累計額",,"",6800,0,,,"当月概算計上"
2022/06/30,5211,"商品仕入高",,"",280937,1,10,5,2112,"買掛金",,"",280937,0,,,"買掛金計上/㈱優侑ミート"
2022/06/30,5211,"商品仕入高",,"",76452,1,10,5,2112,"買掛金",,"",76452,0,,,"買掛金計上/住田㈱"
2022/06/30,5211,"商品仕入高",,"",142725,1,10,4,2112,"買掛金",,"",142725,0,,,"買掛金計上/住田㈱"
2022/06/30,6221,"租税公課",,"",86000,0,40,0,2125,"未払消費税",,"",86000,0,,,"消費税概算計上"
2022/07/01,1113,"普通預金",1,"もみじ銀行",117102,0,,,1111,"現金",,"",117102,0,,,"6/30　売上"
2022/07/01,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/07/01,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/07/01,1113,"普通預金",1,"もみじ銀行",51,0,,,1111,"現金",,"",51,0,,,"6/30　売上"
2022/07/01,1111,"現金",,"",43900,0,,,4111,"売上高",,"",43900,1,10,4,"現金売上"
2022/07/01,5211,"商品仕入高",,"",3343,1,10,5,1111,"現金",,"",3343,0,,,"プロマート　仕入"
2022/07/01,5211,"商品仕入高",,"",9720,1,10,5,1111,"現金",,"",9720,0,,,"豊島水産　仕入"
2022/07/01,1122,"売掛金",1,"カード",23400,0,,,4111,"売上高",,"",23400,1,10,4,"カード売上/JCB"
2022/07/01,1122,"売掛金",1,"カード",15160,0,,,4111,"売上高",,"",15160,1,10,4,"カード売上/JCB"
2022/07/02,1111,"現金",,"",47820,0,,,4111,"売上高",,"",47820,1,10,4,"現金売上"
2022/07/02,5211,"商品仕入高",,"",1539,1,10,5,1111,"現金",,"",1539,0,,,"フジグラン　仕入"
2022/07/02,1122,"売掛金",1,"カード",10780,0,,,4111,"売上高",,"",10780,1,10,4,"カード売上/VISA"
2022/07/02,1122,"売掛金",1,"カード",20000,0,,,4111,"売上高",,"",20000,1,10,4,"カード売上/JCB"
2022/07/02,1122,"売掛金",1,"カード",24860,0,,,4111,"売上高",,"",24860,1,10,4,"カード売上/JCB"
2022/07/02,1122,"売掛金",2,"Go To Eat",24000,0,,,4111,"売上高",,"",24000,1,10,4,"Go To Eat　売上"
2022/07/04,6228,"リース料",,"",8100,1,10,3,1113,"普通預金",1,"もみじ銀行",8100,0,,,"SMTパナ　冷蔵庫リース"
2022/07/04,1113,"普通預金",1,"もみじ銀行",50837,0,,,1111,"現金",,"",50837,0,,,"7/1　売上"
2022/07/04,1113,"普通預金",1,"もみじ銀行",46281,0,,,1111,"現金",,"",46281,0,,,"7/2　売上"
2022/07/04,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/07/04,1111,"現金",,"",28780,0,,,4111,"売上高",,"",28780,1,10,4,"現金売上"
2022/07/04,5211,"商品仕入高",,"",9180,1,10,4,1111,"現金",,"",9180,0,,,"ビッグリカズ　仕入（焼酎）"
2022/07/04,5211,"商品仕入高",,"",3093,1,10,5,1111,"現金",,"",3093,0,,,"フジグラン　仕入"
2022/07/04,5211,"商品仕入高",,"",4957,1,10,5,1111,"現金",,"",4957,0,,,"豊島水産　仕入"
2022/07/04,1111,"現金",,"",770,0,,,9311,"事業主借",,"",770,0,,,"事業主借"
2022/07/04,1122,"売掛金",1,"カード",14930,0,,,4111,"売上高",,"",14930,1,10,4,"カード売上/JCB"
2022/07/04,1122,"売掛金",1,"カード",22660,0,,,4111,"売上高",,"",22660,1,10,4,"カード売上/VISA"
2022/07/05,1113,"普通預金",1,"もみじ銀行",473994,0,,,1122,"売掛金",1,"カード",473994,0,,,"リクルートペイメント　入金"
2022/07/05,6228,"リース料",,"",10450,1,10,4,1113,"普通預金",1,"もみじ銀行",10450,0,,,"三菱クレジット　製氷機リース"
2022/07/05,1113,"普通預金",1,"もみじ銀行",32320,0,,,1111,"現金",,"",32320,0,,,"7/4　売上"
2022/07/05,1111,"現金",,"",350000,0,,,1113,"普通預金",1,"もみじ銀行",350000,0,,,"引出し"
2022/07/05,1111,"現金",,"",57090,0,,,4111,"売上高",,"",57090,1,10,4,"現金売上"
2022/07/05,5211,"商品仕入高",,"",1437,1,10,5,1111,"現金",,"",1437,0,,,"フジグラン　仕入"
2022/07/05,5211,"商品仕入高",,"",4295,1,10,5,1111,"現金",,"",4295,0,,,"豊島水産　仕入"
2022/07/05,6215,"地代家賃",,"",308000,1,10,4,1111,"現金",,"",308000,0,,,"名艸慶二　店舗家賃"
2022/07/05,6231,"雑費",,"",4500,1,10,4,1111,"現金",,"",4500,0,,,"名艸慶二　ゴミ処理代"
2022/07/05,6219,"水道光熱費",,"",9470,1,10,4,1111,"現金",,"",9470,0,,,"水道代"
2022/07/05,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広島信用金庫　振込手数料"
2022/07/05,6219,"水道光熱費",,"",7846,1,10,4,1111,"現金",,"",7846,0,,,"名艸慶二　水道代（差額分支払）"
2022/07/05,6231,"雑費",,"",110,1,10,4,1111,"現金",,"",110,0,,,"広島信用金庫　振込手数料"
2022/07/05,6231,"雑費",,"",16356,0,30,0,1122,"売掛金",1,"カード",16356,0,,,"リクルートペイメント　保証料"
2022/07/05,1122,"売掛金",1,"カード",4000,0,,,4111,"売上高",,"",4000,1,10,4,"カード売上/VISA"
2022/07/05,1122,"売掛金",2,"Go To Eat",6000,0,,,4111,"売上高",,"",6000,1,10,4,"Go To Eat　売上"
2022/07/06,1113,"普通預金",1,"もみじ銀行",71212,0,,,1111,"現金",,"",71212,0,,,"7/5　売上"
2022/07/06,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/07/06,1111,"現金",,"",22610,0,,,4111,"売上高",,"",22610,1,10,4,"現金売上"
2022/07/06,5211,"商品仕入高",,"",1217,1,10,5,1111,"現金",,"",1217,0,,,"フジグラン　仕入"
2022/07/06,5211,"商品仕入高",,"",4633,1,10,5,1111,"現金",,"",4633,0,,,"八百心　仕入"
2022/07/06,6119,"法定福利費",,"",4159,0,30,0,1111,"現金",,"",4159,0,,,"労働保険　支払"
2022/07/06,1122,"売掛金",1,"カード",21360,0,,,4111,"売上高",,"",21360,1,10,4,"カード売上/VISA"
2022/07/07,1113,"普通預金",1,"もみじ銀行",32601,0,,,1111,"現金",,"",32601,0,,,"7/6　売上"
2022/07/07,1111,"現金",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"引出し"
2022/07/07,1111,"現金",,"",55860,0,,,4111,"売上高",,"",55860,1,10,4,"現金売上"
2022/07/07,5211,"商品仕入高",,"",2739,1,10,5,1111,"現金",,"",2739,0,,,"フジグラン　仕入"
2022/07/07,6223,"接待交際費",,"",6500,1,10,4,1111,"現金",,"",6500,0,,,"GAIA　接待費"
2022/07/07,6117,"サービス費",,"",13200,1,10,4,1111,"現金",,"",13200,0,,,"広島おしぼり　おしぼり代"
2022/07/07,5211,"商品仕入高",,"",9212,1,10,5,1111,"現金",,"",9212,0,,,"豊島水産　仕入"
2022/07/07,1122,"売掛金",1,"カード",18710,0,,,4111,"売上高",,"",18710,1,10,4,"カード売上/VISA"
2022/07/07,1122,"売掛金",1,"カード",8750,0,,,4111,"売上高",,"",8750,1,10,4,"カード売上/JCB"
2022/07/08,1113,"普通預金",1,"もみじ銀行",74209,0,,,1111,"現金",,"",74209,0,,,"7/7　売上"
2022/07/08,1111,"現金",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"引出し"
2022/07/08,1111,"現金",,"",111480,0,,,4111,"売上高",,"",111480,1,10,4,"現金売上"
2022/07/08,5211,"商品仕入高",,"",3954,1,10,5,1111,"現金",,"",3954,0,,,"プロマート　仕入"
2022/07/08,5211,"商品仕入高",,"",3787,1,10,5,1111,"現金",,"",3787,0,,,"フジグラン　仕入"
2022/07/08,5211,"商品仕入高",,"",22198,1,10,5,1111,"現金",,"",22198,0,,,"豊島水産　仕入"
2022/07/08,5211,"商品仕入高",,"",7192,1,10,5,1111,"現金",,"",7192,0,,,"西原商会　仕入"
2022/07/08,1122,"売掛金",1,"カード",22580,0,,,4111,"売上高",,"",22580,1,10,4,"カード売上/VISA"
2022/07/08,1122,"売掛金",1,"カード",12500,0,,,4111,"売上高",,"",12500,1,10,4,"カード売上/Master"
2022/07/09,1111,"現金",,"",113280,0,,,4111,"売上高",,"",113280,1,10,4,"現金売上"
2022/07/09,5211,"商品仕入高",,"",2177,1,10,5,1111,"現金",,"",2177,0,,,"豊島水産　仕入"
2022/07/09,5211,"商品仕入高",,"",3750,1,10,5,1111,"現金",,"",3750,0,,,"フジグラン　仕入"
2022/07/09,1122,"売掛金",1,"カード",8980,0,,,4111,"売上高",,"",8980,1,10,4,"カード売上/JCB"
2022/07/09,1122,"売掛金",1,"カード",20460,0,,,4111,"売上高",,"",20460,1,10,4,"カード売上/VISA"
2022/07/09,1122,"売掛金",1,"カード",18040,0,,,4111,"売上高",,"",18040,1,10,4,"カード売上/JCB"
2022/07/09,1122,"売掛金",1,"カード",14000,0,,,4111,"売上高",,"",14000,1,10,4,"カード売上/Master"
2022/07/11,1113,"普通預金",1,"もみじ銀行",124349,0,,,1111,"現金",,"",124349,0,,,"7/8　売上"
2022/07/11,1113,"普通預金",1,"もみじ銀行",107353,0,,,1111,"現金",,"",107353,0,,,"7/9　売上"
2022/07/11,1111,"現金",,"",230000,0,,,1113,"普通預金",1,"もみじ銀行",230000,0,,,"引出し"
2022/07/11,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/07/11,1111,"現金",,"",16800,0,,,4111,"売上高",,"",16800,1,10,4,"現金売上"
2022/07/11,5211,"商品仕入高",,"",510,1,10,5,1111,"現金",,"",510,0,,,"フジグラン　仕入"
2022/07/11,2115,"未払費用",,"",221715,0,,,1111,"現金",,"",221715,0,,,"従業員給与"
2022/07/11,1122,"売掛金",1,"カード",20670,0,,,4111,"売上高",,"",20670,1,10,4,"カード売上/JCB"
2022/07/11,6113,"広告宣伝費",,"",2200,1,10,4,9311,"事業主借",,"",2200,0,,,"5/31　フードコネクション　広告代（しんきんカードより）"
2022/07/12,1113,"普通預金",1,"もみじ銀行",24575,0,,,1111,"現金",,"",24575,0,,,"7/11　売上"
2022/07/12,1111,"現金",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"引出し"
2022/07/12,6113,"広告宣伝費",,"",1400,1,10,4,1113,"普通預金",2,"県信",1400,0,,,"ユウセン（ヒトサラ　広告代）"
2022/07/12,1111,"現金",,"",61090,0,,,4111,"売上高",,"",61090,1,10,4,"現金売上"
2022/07/12,6223,"接待交際費",,"",22600,1,10,4,1111,"現金",,"",22600,0,,,"モンシェリー　接待費"
2022/07/12,5211,"商品仕入高",,"",819,1,10,5,1111,"現金",,"",819,0,,,"フジグラン　仕入"
2022/07/12,5211,"商品仕入高",,"",19645,1,10,5,1111,"現金",,"",19645,0,,,"豊島水産　仕入"
2022/07/12,6225,"消耗品費",,"",470,1,10,4,1111,"現金",,"",470,0,,,"ヤマダ電機　消耗品代"
2022/07/12,1122,"売掛金",2,"Go To Eat",38000,0,,,4111,"売上高",,"",38000,1,10,4,"Go To Eat　売上"
2022/07/13,6219,"水道光熱費",,"",23544,1,10,4,1113,"普通預金",1,"もみじ銀行",23544,0,,,"広島ガス　ガス代 4.7"
2022/07/13,1113,"普通預金",1,"もみじ銀行",67556,0,,,1111,"現金",,"",67556,0,,,"7/12　売上"
2022/07/13,1111,"現金",,"",49430,0,,,4111,"売上高",,"",49430,1,10,4,"現金売上"
2022/07/13,5211,"商品仕入高",,"",1292,1,10,4,1111,"現金",,"",1292,0,,,"リカーマウンテン　仕入"
2022/07/13,5211,"商品仕入高",,"",405,1,10,5,1111,"現金",,"",405,0,,,"リカーマウンテン　仕入"
2022/07/13,5211,"商品仕入高",,"",2891,1,10,5,1111,"現金",,"",2891,0,,,"フジグラン　仕入"
2022/07/13,6218,"通信費",,"",3250,1,10,4,1111,"現金",,"",3250,0,,,"ソフトバンク　Wi-Fi 2022.6"
2022/07/13,5211,"商品仕入高",,"",324,1,10,5,1111,"現金",,"",324,0,,,"三越　仕入"
2022/07/13,1122,"売掛金",1,"カード",17000,0,,,4111,"売上高",,"",17000,1,10,4,"カード売上/VISA"
2022/07/13,1122,"売掛金",1,"カード",26700,0,,,4111,"売上高",,"",26700,1,10,4,"カード売上/JCB"
2022/07/14,1113,"普通預金",1,"もみじ銀行",41268,0,,,1111,"現金",,"",41268,0,,,"7/13　売上"
2022/07/14,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/07/14,1111,"現金",,"",3800,0,,,4111,"売上高",,"",3800,1,10,4,"現金売上"
2022/07/14,5211,"商品仕入高",,"",845,1,10,5,1111,"現金",,"",845,0,,,"フジグラン　仕入"
2022/07/14,2115,"未払費用",,"",12925,0,,,1111,"現金",,"",12925,0,,,"従業員給与（7月分　宮本　理功）"
2022/07/14,9411,"事業主貸",,"",500,0,,,1111,"現金",,"",500,0,,,"事業主貸"
2022/07/14,1122,"売掛金",1,"カード",19700,0,,,4111,"売上高",,"",19700,1,10,4,"カード売上/VISA"
2022/07/15,1113,"普通預金",1,"もみじ銀行",313090,0,,,1122,"売掛金",1,"カード",313090,0,,,"リクルートペイメント　入金"
2022/07/15,1113,"普通預金",1,"もみじ銀行",9530,0,,,1111,"現金",,"",9530,0,,,"7/14　売上"
2022/07/15,1111,"現金",,"",500000,0,,,1113,"普通預金",1,"もみじ銀行",500000,0,,,"引出し"
2022/07/15,1111,"現金",,"",65640,0,,,4111,"売上高",,"",65640,1,10,4,"現金売上"
2022/07/15,2112,"買掛金",,"",280937,0,,,1111,"現金",,"",280937,0,,,"買掛金支払/㈱優侑ミート"
2022/07/15,2112,"買掛金",,"",219177,0,,,1111,"現金",,"",219177,0,,,"買掛金支払/住田㈱"
2022/07/15,5211,"商品仕入高",,"",2341,1,10,5,1111,"現金",,"",2341,0,,,"プロマート　仕入"
2022/07/15,5211,"商品仕入高",,"",496,1,10,5,1111,"現金",,"",496,0,,,"フジグラン　仕入"
2022/07/15,6225,"消耗品費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"ダイソー　消耗品"
2022/07/15,5211,"商品仕入高",,"",324,1,10,5,1111,"現金",,"",324,0,,,"ダイソー　仕入"
2022/07/15,5211,"商品仕入高",,"",2246,1,10,5,1111,"現金",,"",2246,0,,,"豊島水産　仕入"
2022/07/15,6225,"消耗品費",,"",756,1,10,4,1111,"現金",,"",756,0,,,"ヤマダ電機　消耗品代"
2022/07/15,1111,"現金",,"",998,0,,,9311,"事業主借",,"",998,0,,,"事業主借"
2022/07/15,6231,"雑費",,"",11080,0,30,0,1122,"売掛金",1,"カード",11080,0,,,"リクルートペイメント　保証料"
2022/07/15,1122,"売掛金",2,"Go To Eat",12000,0,,,4111,"売上高",,"",12000,1,10,4,"Go To Eat　売上"
2022/07/16,1111,"現金",,"",81000,0,,,4111,"売上高",,"",81000,1,10,4,"現金売上"
2022/07/16,5211,"商品仕入高",,"",635,1,10,5,1111,"現金",,"",635,0,,,"フジグラン　仕入"
2022/07/16,1122,"売掛金",1,"カード",23760,0,,,4111,"売上高",,"",23760,1,10,4,"カード売上/JCB"
2022/07/16,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/VISA"
2022/07/16,1122,"売掛金",1,"カード",25080,0,,,4111,"売上高",,"",25080,1,10,4,"カード売上/JCB"
2022/07/16,1122,"売掛金",1,"カード",21040,0,,,4111,"売上高",,"",21040,1,10,4,"カード売上/JCB"
2022/07/19,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"小規模共済"
2022/07/19,1113,"普通預金",1,"もみじ銀行",55141,0,,,1111,"現金",,"",55141,0,,,"7/15　売上"
2022/07/19,1113,"普通預金",1,"もみじ銀行",5000,0,,,1111,"現金",,"",5000,0,,,"7/15　売上"
2022/07/19,1113,"普通預金",1,"もみじ銀行",80365,0,,,1111,"現金",,"",80365,0,,,"7/16　売上"
2022/07/19,9411,"事業主貸",,"",50000,0,,,1113,"普通預金",1,"もみじ銀行",50000,0,,,"生活費"
2022/07/19,1111,"現金",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"引出し"
2022/07/19,1111,"現金",,"",39280,0,,,4111,"売上高",,"",39280,1,10,4,"現金売上"
2022/07/19,5211,"商品仕入高",,"",8357,1,10,5,1111,"現金",,"",8357,0,,,"西原商会　仕入"
2022/07/19,6231,"雑費",,"",23100,1,10,4,1111,"現金",,"",23100,0,,,"害虫駆除　テイククリーンシステム（年一回）"
2022/07/19,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広銀　振込手数料"
2022/07/19,5211,"商品仕入高",,"",435,1,10,5,1111,"現金",,"",435,0,,,"フジグラン　仕入"
2022/07/19,5211,"商品仕入高",,"",1170,1,10,5,1111,"現金",,"",1170,0,,,"フジグラン　仕入"
2022/07/19,5211,"商品仕入高",,"",9677,1,10,5,1111,"現金",,"",9677,0,,,"豊島水産　仕入"
2022/07/19,9411,"事業主貸",,"",270,0,,,1111,"現金",,"",270,0,,,"事業主貸"
2022/07/19,1122,"売掛金",1,"カード",14240,0,,,4111,"売上高",,"",14240,1,10,4,"カード売上/VISA"
2022/07/19,1122,"売掛金",1,"カード",24600,0,,,4111,"売上高",,"",24600,1,10,4,"カード売上/Master"
2022/07/20,6231,"雑費",,"",10192,1,10,4,1113,"普通預金",1,"もみじ銀行",10192,0,,,"サニクリーン　ユニフォーム代"
2022/07/20,6231,"雑費",,"",11176,1,10,4,1113,"普通預金",1,"もみじ銀行",11176,0,,,"サニクリーン　マット代等"
2022/07/20,1113,"普通預金",1,"もみじ銀行",66051,0,,,1111,"現金",,"",66051,0,,,"7/19　売上"
2022/07/20,1111,"現金",,"",32760,0,,,4111,"売上高",,"",32760,1,10,4,"現金売上"
2022/07/20,5211,"商品仕入高",,"",1097,1,10,5,1111,"現金",,"",1097,0,,,"フジグラン　仕入"
2022/07/20,5211,"商品仕入高",,"",237,1,10,5,1111,"現金",,"",237,0,,,"リカーマウンテン　仕入"
2022/07/20,6223,"接待交際費",,"",10000,1,10,4,1111,"現金",,"",10000,0,,,"TI AMO　接待費"
2022/07/20,1122,"売掛金",1,"カード",12800,0,,,4111,"売上高",,"",12800,1,10,4,"カード売上/JCB"
2022/07/20,1122,"売掛金",1,"カード",15800,0,,,4111,"売上高",,"",15800,1,10,4,"カード売上/JCB"
2022/07/20,1122,"売掛金",1,"カード",15800,0,,,4111,"売上高",,"",15800,1,10,4,"カード売上/Master"
2022/07/20,1122,"売掛金",1,"カード",24380,0,,,4111,"売上高",,"",24380,1,10,4,"カード売上/VISA"
2022/07/21,1113,"普通預金",1,"もみじ銀行",21426,0,,,1111,"現金",,"",21426,0,,,"7/20　売上"
2022/07/21,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/07/21,1111,"現金",,"",14470,0,,,4111,"売上高",,"",14470,1,10,4,"現金売上"
2022/07/21,5211,"商品仕入高",,"",705,1,10,5,1111,"現金",,"",705,0,,,"フジグラン　仕入"
2022/07/21,6112,"旅費交通費",,"",1780,1,10,4,1111,"現金",,"",1780,0,,,"タクシー代　広交タクシー（アルバイトの子）"
2022/07/22,9411,"事業主貸",,"",21941,0,,,1113,"普通預金",1,"もみじ銀行",21941,0,,,"大同生命　保険料"
2022/07/22,1113,"普通預金",1,"もみじ銀行",11985,0,,,1111,"現金",,"",11985,0,,,"7/21　売上"
2022/07/22,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/07/22,1111,"現金",,"",83000,0,,,4111,"売上高",,"",83000,1,10,4,"現金売上"
2022/07/22,5211,"商品仕入高",,"",2246,1,10,5,1111,"現金",,"",2246,0,,,"豊島水産　仕入"
2022/07/22,5211,"商品仕入高",,"",2356,1,10,5,1111,"現金",,"",2356,0,,,"プロマート　仕入"
2022/07/22,1122,"売掛金",1,"カード",14480,0,,,4111,"売上高",,"",14480,1,10,4,"カード売上/JCB"
2022/07/22,1122,"売掛金",1,"カード",16100,0,,,4111,"売上高",,"",16100,1,10,4,"カード売上/VISA"
2022/07/23,1111,"現金",,"",62510,0,,,4111,"売上高",,"",62510,1,10,4,"現金売上"
2022/07/23,5211,"商品仕入高",,"",774,1,10,5,1111,"現金",,"",774,0,,,"フジグラン　仕入"
2022/07/23,5211,"商品仕入高",,"",6934,1,10,5,1111,"現金",,"",6934,0,,,"豊島水産　仕入"
2022/07/23,1122,"売掛金",1,"カード",30000,0,,,4111,"売上高",,"",30000,1,10,4,"カード売上/VISA"
2022/07/23,1122,"売掛金",1,"カード",21970,0,,,4111,"売上高",,"",21970,1,10,4,"カード売上/Master"
2022/07/23,1122,"売掛金",1,"カード",19310,0,,,4111,"売上高",,"",19310,1,10,4,"カード売上/JCB"
2022/07/25,1113,"普通預金",1,"もみじ銀行",200,0,,,4111,"売上高",,"",200,1,10,4,"リクルートポイントプレゼント"
2022/07/25,1113,"普通預金",1,"もみじ銀行",195997,0,,,1122,"売掛金",1,"カード",195997,0,,,"リクルートペイメント　入金"
2022/07/25,1113,"普通預金",1,"もみじ銀行",98398,0,,,1111,"現金",,"",98398,0,,,"7/22　売上"
2022/07/25,1113,"普通預金",1,"もみじ銀行",54802,0,,,1111,"現金",,"",54802,0,,,"7/23　売上"
2022/07/25,9411,"事業主貸",,"",220000,0,,,1113,"普通預金",1,"もみじ銀行",220000,0,,,"生活費"
2022/07/25,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/07/25,2212,"長期借入金",3,"広信900万",83500,0,,,1113,"普通預金",3,"広島信用金庫",83500,0,,,"広島信用金庫　借入金返済"
2022/07/25,7511,"支払利息",3,"広信@83,500",8135,0,30,0,1113,"普通預金",3,"広島信用金庫",8135,0,,,"広島信用金庫　支払利息"
2022/07/25,1111,"現金",,"",22900,0,,,4111,"売上高",,"",22900,1,10,4,"現金売上"
2022/07/25,5211,"商品仕入高",,"",3326,1,10,5,1111,"現金",,"",3326,0,,,"豊島水産　仕入"
2022/07/25,5211,"商品仕入高",,"",2713,1,10,5,1111,"現金",,"",2713,0,,,"八百心　仕入"
2022/07/25,5211,"商品仕入高",,"",983,1,10,5,1111,"現金",,"",983,0,,,"フジグラン　仕入"
2022/07/25,6223,"接待交際費",,"",6500,1,10,4,1111,"現金",,"",6500,0,,,"GAIA　接待費"
2022/07/25,6231,"雑費",,"",6793,0,30,0,1122,"売掛金",1,"カード",6793,0,,,"リクルートペイメント　保証料"
2022/07/26,9411,"事業主貸",,"",525,0,,,1113,"普通預金",1,"もみじ銀行",525,0,,,"ソフトバンクモバイル（個人分）"
2022/07/26,6218,"通信費",,"",6510,1,10,4,1113,"普通預金",1,"もみじ銀行",6510,0,,,"スカパー　視聴料"
2022/07/26,9411,"事業主貸",,"",6921,0,,,1113,"普通預金",1,"もみじ銀行",6921,0,,,"ソフトバンクモバイル（個人分）"
2022/07/26,1113,"普通預金",1,"もみじ銀行",39378,0,,,1111,"現金",,"",39378,0,,,"7/25　売上"
2022/07/26,1113,"普通預金",2,"県信",80000,0,,,1113,"普通預金",1,"もみじ銀行",80000,0,,,"口座振替"
2022/07/26,9411,"事業主貸",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"生活費"
2022/07/26,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/07/26,6224,"損害保険料",,"",6890,0,30,0,1113,"普通預金",2,"県信",6890,0,,,"三井住友海上火災保険　保険料"
2022/07/26,9411,"事業主貸",,"",21360,0,,,1113,"普通預金",2,"県信",21360,0,,,"三井住友海上火災保険　保険料（車）"
2022/07/26,1111,"現金",,"",25520,0,,,4111,"売上高",,"",25520,1,10,4,"現金売上"
2022/07/26,5211,"商品仕入高",,"",2316,1,10,5,1111,"現金",,"",2316,0,,,"豊島水産　仕入"
2022/07/26,5211,"商品仕入高",,"",680,1,10,5,1111,"現金",,"",680,0,,,"フジグラン　仕入"
2022/07/26,5211,"商品仕入高",,"",1155,1,10,4,1111,"現金",,"",1155,0,,,"大和屋酒舗　仕入"
2022/07/26,6223,"接待交際費",,"",5500,1,10,4,1111,"現金",,"",5500,0,,,"7/11　GAIA　接待費"
2022/07/26,6223,"接待交際費",,"",3600,1,10,4,1111,"現金",,"",3600,0,,,"7/20　ひろしま藩　接待費"
2022/07/26,1111,"現金",,"",5,0,,,9311,"事業主借",,"",5,0,,,"事業主借"
